id,年份,岗位代码,地区,部门名称,职位,学历,专业,招考人数,报考人数,分数线,最高分
1575,2023,150090,池州,中共石台县委宣传部,机关综合,本科,不限,1.0,7.0,67.3,71.95
1576,2023,150091,池州,中共石台县委编办,综合管理,本科,不限,1.0,8.0,67.35,75.05
1577,2023,150092,池州,石台县卫健委,公共卫生管理,本科,医学门类,2.0,30.0,64.7,67.75
1578,2023,150093,池州,石台县科技经济信息化局,工业经济,本科,经济学门类、管理学门类、工学门类,2.0,59.0,70.65,72.5
1579,2023,150094,池州,石台县教育体育局,机关综合,本科,不限,1.0,11.0,64.0,67.2
1580,2023,150095,池州,石台县教育体育局,机关综合,本科,不限,1.0,58.0,70.05,71.1
1581,2023,150096,池州,石台县审计局,审计监督,本科,经济学门类、计算机类、会计学专业、审计学专业、财务管理专业,1.0,29.0,72.7,74.4
1582,2023,150097,池州,石台县司法局,社区矫正,本科,法学类,1.0,6.0,61.38,70.55
1583,2023,150098,池州,石台县乡镇机关,乡村旅游,专科,不限,1.0,56.0,67.3,70.35
1584,2023,150099,池州,石台县乡镇机关,综合管理,专科,不限,2.0,64.0,68.5,72.95
1585,2023,150100,池州,石台县乡镇机关,综合管理,专科,不限,1.0,16.0,72.6,73.5
1586,2023,150101,池州,石台县乡镇机关,人武专干,专科,人民武装专业（退役军人报考可不限专业）,1.0,20.0,64.03,66.34
1587,2023,150102,池州,石台县乡镇机关,乡村旅游,专科,不限,1.0,41.0,65.3,66.3
1588,2023,150103,池州,石台县乡镇机关,综合管理,专科,不限,2.0,23.0,66.4,73.6
1589,2023,150104,池州,石台县乡镇机关,乡村旅游,专科,不限,2.0,104.0,68.7,71.75
1590,2023,150105,池州,石台县乡镇财政分局,财政管理,专科,不限,1.0,17.0,70.1,71.3
1591,2023,150106,池州,石台县乡镇财政分局,财政管理,专科,财政学类、会计学专业、财务管理专业、审计学专业,1.0,17.0,69.15,77.85
1592,2023,150107,池州,中共青阳县纪委、青阳县监委,监督执纪,本科,不限,1.0,36.0,70.45,72.55
1593,2023,150108,池州,中共青阳县委编办,机关党建,本科,不限,1.0,36.0,74.55,75.1
1594,2023,150109,池州,中共青阳县直机关工委,综合管理,本科,不限,1.0,37.0,71.2,73.45
1595,2023,150110,池州,青阳县科技经济信息化局,经济信息化管理,本科,经济学类、计算机类,1.0,34.0,68.95,71.25
1596,2023,150111,池州,青阳县司法局,社区矫正,本科,法学类,3.0,66.0,62.73,70.5
1597,2023,150112,池州,青阳县司法局,社区矫正,本科,不限,1.0,4.0,59.25,64.0
1598,2023,150113,池州,青阳县自然资源和规划局,自然资源管理,本科,地理科学类、地质学类、地质类、土木类、测绘类、矿业类、建筑类、计算机类、法学类、土地资源管理专业,1.0,43.0,69.55,71.9
1599,2023,150114,池州,青阳县自然资源和规划局,机关综合,本科,不限,1.0,2.0,65.1,68.0
1600,2023,150115,池州,青阳县文化和旅游局,文化旅游管理,本科,旅游管理类、文化产业管理专业,1.0,47.0,70.75,74.25
1601,2023,150116,池州,青阳县市场监管局,市场监管,本科,不限,1.0,63.0,69.8,71.95
1602,2023,150117,池州,青阳县市场监管局,市场监管,本科,不限,1.0,41.0,66.4,69.95
1603,2023,150118,池州,青阳县市场监管局,市场监管,专科,不限,1.0,10.0,53.15,66.15
1604,2023,150119,池州,青阳县林业局,森林资源管理,本科,林学类、森林工程专业、植物保护专业、植物科学与技术专业、野生动物与自然保护区管理专业,2.0,15.0,66.45,70.75
1605,2023,150120,池州,青阳县档案馆（中共青阳县委党史和地方志研究室）,机关综合,本科,不限,1.0,53.0,67.2,71.25
1606,2023,150121,池州,池州市中级人民法院,法官助理,本科,法学类,1.0,7.0,69.4,75.45
1607,2023,150122,池州,池州市中级人民法院,司法行政人员,本科,计算机类,1.0,28.0,69.89,73.41
1608,2023,150123,池州,池州市贵池区人民法院,法官助理,本科,法学类,1.0,2.0,60.7,70.65
1609,2023,150124,池州,池州市贵池区人民法院,法官助理,本科,法学类,1.0,3.0,67.8,71.65
1610,2023,150125,池州,东至县人民法院,法官助理,本科,法学类,4.0,4.0,55.8,69.15
1611,2023,150126,池州,东至县人民法院,法官助理,本科,法学类,1.0,1.0,,
1612,2023,150127,池州,东至县人民法院,司法行政人员,本科,计算机科学与技术专业、网络工程专业、电子与计算机工程专业、软件工程专业、信息安全专业,1.0,15.0,65.12,69.07
1613,2023,150128,池州,石台县人民法院,司法警察,本科,网络工程专业、新媒体技术专业、数据科学与大数据技术专业、信息安全专业、电子与计算机工程专业、软件工程专业,1.0,3.0,63.97,67.0
1614,2023,150129,池州,石台县人民法院,司法警察,本科,不限,1.0,9.0,62.5,64.4
1615,2023,150130,池州,青阳县人民法院,法官助理,本科,法学类,6.0,13.0,62.65,75.5
1616,2023,150131,池州,青阳县人民法院,司法行政人员,本科,会计学专业、财务管理专业、审计学专业、财务会计教育专业,1.0,17.0,67.97,71.01
1617,2023,150132,池州,青阳县人民法院,司法行政人员,本科,不限,1.0,3.0,60.25,65.5
1618,2023,150133,池州,池州市贵池区人民检察院,检察官助理,本科,法学类（不含特设专业）,1.0,4.0,70.75,75.15
1619,2023,150134,池州,东至县人民检察院,检察官助理,本科,法学类（不含特设专业）,2.0,3.0,61.3,65.9
1620,2023,150135,池州,石台县人民检察院,检察官助理,本科,法学类（不含特设专业）,1.0,2.0,60.6,66.5
1621,2023,150136,池州,石台县人民检察院,司法行政人员,本科,会计学专业、财务管理专业、财务会计教育专业、审计学专业,1.0,14.0,66.53,70.51
1622,2023,150137,池州,青阳县人民检察院,检察官助理,本科,法学类（不含特设专业）,1.0,1.0,,
1623,2023,150138,池州,池州市公安局,突击,高中,,1.0,28.0,54.44,57.45
1624,2023,150139,池州,池州市公安局,突击,高中,,1.0,28.0,53.39,63.3
1625,2023,150140,池州,池州市公安局,狙击,高中,,1.0,24.0,54.04,59.95
1626,2023,150141,池州,池州市公安局,排爆,高中,,1.0,22.0,53.29,61.0
1627,2023,150142,池州,池州市公安局,网络安全管理★,本科,计算机类、网络安全与执法专业、电子信息工程专业、通信工程专业、大数据管理与应用专业,3.0,54.0,70.1,74.85
1628,2023,150143,池州,池州市公安局,网络安全管理★,本科,计算机类、网络安全与执法专业、电子信息工程专业、通信工程专业、大数据管理与应用专业,1.0,14.0,72.0,73.75
1629,2023,150144,池州,池州市公安局,人民警察,本科,不限,2.0,1.0,63.78,63.78
1630,2023,150145,池州,九华山风景区公安局,人民警察,本科,中国语言文学类、新闻传播学类,1.0,9.0,67.31,76.82
1631,2023,150146,池州,九华山风景区公安局,人民警察,本科,法学类,1.0,7.0,62.36,68.06
1632,2023,150147,池州,东至县公安局,网络安全管理★,本科,计算机类、电子信息类,1.0,9.0,58.19,65.77
1633,2023,150148,池州,东至县公安局,金融财会★,本科,经济学类、金融学类、经济与贸易类、会计学专业、财务管理专业、审计学专业,1.0,15.0,65.51,67.78
1634,2023,150149,池州,石台县公安局,人民警察,本科,法学类,3.0,26.0,63.23,69.66
1635,2023,150150,池州,石台县公安局,网络安全管理★,本科,计算机类、电子信息类、网络安全与执法专业,3.0,20.0,62.58,73.5
1636,2023,150151,池州,石台县公安局,网络安全管理★,本科,计算机类、电子信息类、网络安全与执法专业,1.0,9.0,59.05,63.33
1637,2023,150152,池州,石台县公安局,金融财会★,本科,经济学类、金融学类、经济与贸易类、会计学专业、财务管理专业、审计学专业,2.0,28.0,65.7,69.62
1638,2023,150153,池州,石台县公安局,人民警察,本科,中国语言文学类、新闻传播学类,1.0,16.0,62.25,65.08
1639,2023,150154,池州,石台县公安局,人民警察,专科,不限,1.0,22.0,64.64,65.12
1640,2023,150155,池州,青阳县公安局,网络安全管理★,本科,计算机类,2.0,13.0,63.08,69.89
1641,2023,150156,池州,青阳县公安局,信息通信★,本科,电子信息类,2.0,31.0,68.35,74.8
1642,2023,150157,池州,青阳县公安局,人民警察,本科,公安学类,1.0,10.0,59.19,68.59
1643,2023,150158,池州,青阳县公安局,人民警察,本科,公安学类,2.0,9.0,50.38,67.65
1644,2023,150159,池州,青阳县公安局,人民警察,专科,不限,1.0,7.0,57.35,64.28
1645,2023,150160,池州,贵池区乡镇机关,综合管理,高中（中专）,不限,2.0,0.0,,
1646,2023,150161,池州,东至县乡镇机关,综合管理,高中（中专）,不限,2.0,0.0,,
1647,2023,150162,池州,石台县乡镇机关,综合管理,高中（中专）,不限,1.0,0.0,,
1648,2023,150163,池州,青阳县乡镇机关,综合管理,高中（中专）,不限,1.0,0.0,,
1649,2023,20001,淮北,中共淮北市委办公室,综合文字,本科,不限,2.0,96.0,71.0,74.95
1650,2023,20002,淮北,淮北市人大常委会办公室,综合文字,本科,不限,1.0,132.0,73.6,74.4
1651,2023,20003,淮北,淮北市人大常委会办公室,综合文字,本科,不限,1.0,11.0,67.75,67.95
1652,2023,20004,淮北,淮北市纪委监委派驻（出）机构,监督执纪执法,本科,不限,4.0,197.0,70.95,78.6
1653,2023,20005,淮北,淮北市纪委监委派驻（出）机构,监督执纪执法,本科,不限,1.0,10.0,62.9,66.25
1654,2023,20006,淮北,中共淮北市委党校,机关综合,本科,法学门类、中国语言文学类、工商管理类、公共管理类、新闻学专业,1.0,84.0,73.5,74.25
1655,2023,20007,淮北,淮北市发展改革委（市粮食和储备局、市能源局）,机关综合,本科,经济学门类、法学门类、工学门类、管理学门类、中国语言文学类,3.0,288.0,72.55,76.2
1656,2023,20008,淮北,淮北市教育局,教育管理,本科,中国语言文学类、公共管理类、法学类,1.0,60.0,69.3,70.65
1657,2023,20009,淮北,淮北市科技局,机关综合,本科,不限,1.0,105.0,72.2,73.25
1658,2023,20010,淮北,淮北市公安局,人民警察,本科,不限,1.0,7.0,61.33,64.79
1659,2023,20011,淮北,淮北市公安局,人民警察,专科,公安管理类、公安技术类、侦查类,1.0,14.0,61.29,68.22
1660,2023,20012,淮北,淮北市公安局,人民警察,本科,计算机类、电子信息工程专业、信息工程专业、大数据管理与应用专业,2.0,41.0,64.66,69.34
1661,2023,20013,淮北,淮北市公安局,网络安全与执法★,研究生,电子科学与技术（一级学科）、计算机科学与技术（一级学科）、软件工程（一级学科）、网络空间安全（一级学科）、控制科学与工程（一级学科）、信息与通信工程（一级学科）、电子与通信工程硕士（专业硕士）,2.0,18.0,63.98,67.85
1662,2023,20014,淮北,淮北市公安局,人民警察,本科,交通管理工程专业、交通工程专业、交通管理专业、交通设备与控制工程专业,1.0,7.0,62.97,69.93
1663,2023,20015,淮北,淮北市财政局（国资委）,财政国资管理,本科,财政学类、统计学类、金融学类、经济学类、会计学专业、财务管理专业、资产评估专业,2.0,152.0,73.1,74.55
1664,2023,20016,淮北,淮北市财政局（国资委）市国库支付中心,财政管理,本科,不限,1.0,10.0,68.05,69.95
1665,2023,20017,淮北,淮北市财政局（国资委）市国库支付中心,财政管理,本科,财政学类、统计学类、金融学类、经济学类，会计学专业、财务管理专业、资产评估专业,1.0,70.0,71.25,74.25
1666,2023,20018,淮北,淮北市自然资源和规划局,自然资源管理,本科,土地资源管理专业、建筑学专业、城乡规划专业,1.0,29.0,71.55,72.5
1667,2023,20019,淮北,淮北市生态环境局,环境监管,本科,中国语言文学类、环境科学与工程类、法学类,2.0,60.0,68.65,70.1
1668,2023,20020,淮北,淮北市农业农村局,农业管理,本科,农学门类、农业经济管理类、农业工程类,2.0,82.0,70.8,74.1
1669,2023,20021,淮北,淮北市文旅体局,综合文字,本科,不限,1.0,148.0,70.7,73.35
1670,2023,20022,淮北,淮北市文旅体局,综合文字,本科,不限,1.0,15.0,67.95,70.1
1671,2023,20023,淮北,淮北市卫生健康委员会,卫生健康管理,本科,临床医学类、公共卫生与预防医学类、法学类,1.0,40.0,69.05,74.0
1672,2023,20024,淮北,淮北市卫生健康委员会市计划生育协会,机关综合,本科,中国语言文学类,1.0,27.0,69.85,71.05
1673,2023,20025,淮北,淮北市应急管理局,安全生产监督管理,本科,工学门类,1.0,117.0,70.25,76.75
1674,2023,20026,淮北,淮北市审计局,农业审计,本科,地理信息科学专业、地理国情监测专业、地理空间信息工程专业,1.0,29.0,69.05,70.95
1675,2023,20027,淮北,淮北市审计局,财务审计,本科,财政学类、会计学专业、审计学专业、财务管理专业,1.0,69.0,71.2,72.65
1676,2023,20028,淮北,淮北市审计局,投资审计,本科,工程管理专业、工程造价专业、工程审计专业,1.0,37.0,69.75,71.6
1677,2023,20029,淮北,淮北市市场监督管理局,行政执法监督,本科,法学类,1.0,6.0,67.35,69.9
1678,2023,20030,淮北,淮北市市场监督管理局,市场监管执法,本科,不限,1.0,6.0,66.8,69.0
1679,2023,20031,淮北,淮北市市场监督管理局,综合文字,本科,中国语言文学类,1.0,16.0,69.15,72.55
1680,2023,20032,淮北,淮北市公共资源交易监督管理局,机关综合,本科,法学类、中国语言文学类、工程管理专业,1.0,30.0,70.85,74.65
1681,2023,20033,淮北,淮北市投资促进中心,招商引资,本科,不限,2.0,125.0,70.55,72.9
1682,2023,20034,淮北,淮北市供销社,机关综合,本科,马克思主义理论类、哲学专业、汉语言文学专业、秘书学专业、新闻学专业、网络与新媒体专业、历史学专业,1.0,27.0,68.75,73.9
1683,2023,20035,淮北,濉溪县纪委监委,监督执纪执法,本科,法学类、公安学类,1.0,11.0,69.3,70.85
1684,2023,20036,淮北,濉溪县纪委监委,综合财务,本科,财务管理专业、审计学专业、会计学专业,1.0,27.0,66.97,70.69
1685,2023,20037,淮北,濉溪县纪委监委,综合文字,本科,中国语言文学类（不含特设专业）、新闻学专业,1.0,12.0,70.25,71.6
1686,2023,20038,淮北,濉溪县人民政府办公室（外事办）,机关文秘,本科,不限,2.0,168.0,71.8,72.85
1687,2023,20039,淮北,濉溪县发改委,机关综合,本科,经济学类、中国语言文学类、新闻传播学类、管理科学与工程类,1.0,37.0,72.0,73.85
1688,2023,20040,淮北,濉溪县发改委,机关综合,本科,不限,1.0,8.0,66.55,72.0
1689,2023,20041,淮北,濉溪县公安局,人民警察,本科,不限,1.0,8.0,60.29,63.53
1690,2023,20042,淮北,濉溪县公安局,人民警察,本科,会计学专业、审计学专业、财务管理专业、经济犯罪侦查专业,1.0,11.0,66.45,74.03
1691,2023,20043,淮北,濉溪县公安局,人民警察,本科,交通工程专业、交通设备与控制工程专业、交通运输专业,1.0,7.0,57.35,66.0
1692,2023,20044,淮北,濉溪县公安局,人民警察,本科,中国语言文学类、新闻学专业,1.0,8.0,59.82,61.15
1693,2023,20045,淮北,濉溪县公安局,人民警察,本科,法学类（不含特设专业）,1.0,3.0,59.24,63.08
1694,2023,20046,淮北,濉溪县财政局,综合财务,本科,金融学类（不含特设专业）,2.0,49.0,71.05,77.65
1695,2023,20047,淮北,濉溪县住房和城乡建设局（濉溪县人民防空办公室）,机关综合,本科,建筑类（不含特设专业）、土木类（不含特设专业）,1.0,53.0,70.45,73.65
1696,2023,20048,淮北,濉溪县农业农村局,农业经济管理,本科,农学门类、农业经济管理类、审计学专业,1.0,35.0,71.4,74.3
1697,2023,20049,淮北,濉溪县市场监督管理局,市场监管,本科,食品质量与安全专业、食品安全与检测专业、基础医学专业、预防医学专业、药学专业,2.0,43.0,64.55,70.3
1698,2023,20050,淮北,濉溪县市场监督管理局,市场监管,本科,计算机科学与技术专业、法学专业、秘书学专业、会计学专业,1.0,107.0,67.55,71.1
1699,2023,20051,淮北,濉溪县市场监督管理局,市场监管,专科,不限,1.0,13.0,60.25,63.95
1700,2023,20052,淮北,濉溪县司法局,社区矫正,本科,法学类,3.0,17.0,60.06,69.27
1701,2023,20053,淮北,濉溪县司法局,社区矫正,本科,法学类,2.0,11.0,63.41,67.89
1702,2023,20054,淮北,濉溪县自然资源和规划局,林业发展,本科,林学专业、森林保护专业、经济林专业、野生动物与自然保护区管理专业、植物保护专业,1.0,14.0,66.3,68.6
1703,2023,20055,淮北,濉溪县自然资源和规划局,城乡规划,本科,城乡规划专业、建筑学专业、人文地理与城乡规划专业,1.0,16.0,72.45,73.2
1704,2023,20056,淮北,濉溪县供销合作社联合社,机关综合,本科,不限,1.0,6.0,69.95,71.9
1705,2023,20057,淮北,濉溪县机关事务管理中心,机关综合,本科,不限,1.0,4.0,69.9,73.85
1706,2023,20058,淮北,濉溪县防震服务中心,机关综合,本科,不限,1.0,7.0,66.95,67.85
1707,2023,20059,淮北,濉溪县乡镇1,乡镇综合,专科,不限,4.0,638.0,69.45,77.0
1708,2023,20060,淮北,濉溪县乡镇2,乡镇综合,本科,不限,4.0,15.0,66.15,69.85
1709,2023,20061,淮北,濉溪县乡镇3,文字综合,本科,中国语言文学类、新闻传播学类,2.0,27.0,69.05,73.6
1710,2023,20062,淮北,濉溪县乡镇4,农村经济,本科,经济学门类（不含特设专业）,2.0,32.0,69.4,72.55
1711,2023,20063,淮北,濉溪县乡镇5,乡镇规划,本科,建筑类（不含特设专业）、土木类（不含特设专业）、环境科学与工程类(不含特设专业),6.0,49.0,65.7,73.4
1712,2023,20064,淮北,濉溪县乡镇6,人武专干,专科,人民武装专业（退役军人报考可不限专业）,1.0,46.0,61.13,63.47
1713,2023,20065,淮北,相山区司法局,司法助理,本科,法学类,1.0,3.0,69.5,70.85
1714,2023,20066,淮北,相山区司法局,基层司法助理,本科,法学类、社会学类,1.0,35.0,71.7,76.1
1715,2023,20067,淮北,相山区司法局,环保业务司法助理,本科,环境科学与工程类,1.0,26.0,70.75,71.75
1716,2023,20068,淮北,相山区司法局,金融业务司法助理,本科,金融学类,1.0,41.0,71.7,72.1
1717,2023,20069,淮北,相山区司法局,工程业务司法助理,本科,管理科学与工程类,1.0,37.0,73.15,76.4
1718,2023,20070,淮北,相山区司法局,机关事务综合,本科,电子信息类,1.0,69.0,71.3,71.85
1719,2023,20071,淮北,相山区司法局,机关事务综合,本科,不限,1.0,10.0,70.1,73.75
1720,2023,20072,淮北,相山区机关事务管理中心,机关事务综合,本科,建筑类,1.0,10.0,70.35,76.3
1721,2023,20073,淮北,烈山区司法局,司法助理,本科,法学类,1.0,7.0,68.04,69.41
1722,2023,20074,淮北,烈山区司法局,司法助理,本科,法学类,1.0,10.0,64.86,66.96
1723,2023,20075,淮北,烈山区机关事务管理中心,财务管理,本科,金融学类、经济与贸易类、工商管理类,1.0,38.0,62.33,67.92
1724,2023,20076,淮北,杜集区司法局,司法助理,本科,法学类,1.0,5.0,59.91,63.74
1725,2023,20077,淮北,淮北市中级人民法院,法官助理,研究生,刑法学(二级学科)、民商法学(二级学科)、诉讼法学(二级学科)、经济法学(二级学科)、环境与资源保护法学(二级学科),1.0,4.0,59.15,71.65
1726,2023,20078,淮北,淮北市中级人民法院,法官助理,本科,法学类（不含特设专业）,2.0,6.0,61.5,72.2
1727,2023,20079,淮北,杜集区人民法院,法官助理,本科,法学类,3.0,7.0,60.35,76.3
1728,2023,20080,淮北,杜集区人民法院,法官助理,本科,法学类,1.0,2.0,59.4,67.75
1729,2023,20081,淮北,烈山区人民法院,法官助理,本科,法学类,1.0,1.0,60.4,70.05
1730,2023,20082,淮北,烈山区人民法院,司法行政人员,本科,不限,1.0,8.0,71.8,76.6
1731,2023,20083,淮北,相山区人民法院,法官助理,本科,法学类,1.0,2.0,64.35,73.4
1732,2023,20084,淮北,濉溪县人民法院,法官助理,本科,法学类,4.0,8.0,63.05,83.8
1733,2023,20085,淮北,濉溪县人民法院,法官助理,本科,法学类,1.0,2.0,58.7,70.0
1734,2023,20086,淮北,濉溪县人民法院,司法行政人员,本科,计算机类,1.0,50.0,69.44,73.17
1735,2023,20087,淮北,杜集区人民检察院,检察官助理,本科,法学类（不含特设专业）,2.0,7.0,68.05,80.45
1736,2023,20088,淮北,杜集区人民检察院,司法行政人员,本科,会计学专业、财务管理专业、审计学专业,1.0,51.0,71.18,74.15
1737,2023,20089,淮北,烈山区检察院,检察官助理,本科,法学类（不含特设专业）,1.0,3.0,55.2,73.65
1738,2023,20090,淮北,濉溪县检察院,司法行政人员,本科,中国语言文学类、新闻传播学类,1.0,27.0,69.55,70.9
1739,2023,20091,淮北,濉溪县乡镇7,乡镇综合,高中（中专）,不限,1.0,0.0,,
1740,2023,20092,淮北,杜集区段园镇,乡镇综合,高中（中专）,不限,1.0,0.0,,
1741,2023,20093,淮北,淮北市公安局,突击,高中,,1.0,35.0,56.52,63.54
1742,2023,20094,淮北,淮北市公安局,突击,高中,,1.0,31.0,59.41,62.69
1743,2023,70001,淮南,淮南市人大常委会机关,财务管理,本科,会计学专业、财务管理专业、审计学专业,1.0,20.0,65.22,71.24
1744,2023,70002,淮南,淮南市纪委监委机关,纪检监察,本科,法学类、公安学类、计算机类、财政学类、金融学类,1.0,38.0,71.25,73.2
1745,2023,70003,淮南,淮南市纪委监委机关,纪检监察,本科,管理科学与工程类、工商管理类、公共管理类、中国语言文学类、心理学类、图书情报与档案管理类,1.0,43.0,71.75,74.15
1746,2023,70004,淮南,淮南市纪委监委派驻（出）机构,纪检监察,本科,法学类、公安学类、管理科学与工程类、工商管理类、公共管理类、计算机类、中国语言文学类、心理学类,1.0,30.0,71.4,80.7
1747,2023,70005,淮南,淮南市纪委监委派驻（出）机构,纪检监察,本科,不限,1.0,6.0,64.95,66.1
1748,2023,70006,淮南,民进淮南市委员会,机关综合,本科,经济学门类、汉语言文学专业、秘书学专业、新闻学专业,1.0,40.0,72.65,73.9
1749,2023,70007,淮南,民革淮南市委员会,机关综合,本科,不限,1.0,64.0,72.25,75.25
1750,2023,70008,淮南,淮南市总工会,劳动保护,本科,安全科学与工程类、地质类、矿业类,1.0,39.0,70.95,72.7
1751,2023,70009,淮南,淮南市委党校,教学管理,本科,计算机类,1.0,27.0,68.57,74.63
1752,2023,70010,淮南,淮南市委党校,文秘,研究生,中国语言文学（一级学科）,1.0,6.0,69.1,69.5
1753,2023,70011,淮南,淮南市委党史和地方志研究室,财务管理,本科,会计学专业、财务管理专业、审计学专业,1.0,23.0,65.66,69.4
1754,2023,70012,淮南,淮南老年大学办公室,文秘,本科,经济学类、教育学类、中国语言文学类,1.0,38.0,70.0,74.9
1755,2023,70013,淮南,淮南市发展和改革委员会,机关综合,本科,理学门类、工学门类、经济学门类、管理学门类、中国语言文学类,2.0,138.0,73.65,77.95
1756,2023,70014,淮南,淮南市教育体育局,机关综合,本科,法学类,1.0,8.0,66.09,69.78
1757,2023,70015,淮南,淮南市教育体育局,财务管理,本科,会计学专业、财务管理专业、审计学专业,1.0,17.0,68.42,74.19
1758,2023,70016,淮南,淮南市科学技术局,科技管理,本科,理学门类、工学门类,1.0,97.0,71.25,71.75
1759,2023,70017,淮南,淮南市财政局,财政管理,本科,会计学专业、财务管理专业、审计学专业、财政学专业、金融学专业,3.0,60.0,68.52,72.57
1760,2023,70018,淮南,淮南市自然资源和规划局,机关综合,本科,地理科学类、矿物资源工程专业、财务管理专业,1.0,53.0,71.2,74.4
1761,2023,70019,淮南,淮南市寿县生态环境分局,环境执法,本科,中国语言文学类、新闻传播学类、法学类,1.0,16.0,66.85,68.9
1762,2023,70020,淮南,淮南市大通区生态环境分局,环境执法,本科,理学门类、工学门类,1.0,50.0,70.55,72.15
1763,2023,70021,淮南,淮南市交通运输局,交通工程管理,本科,交通工程专业、工程管理专业、道路桥梁与渡河工程专业、土木工程专业,1.0,37.0,70.65,71.45
1764,2023,70022,淮南,淮南市交通运输局,文秘,本科,中国语言文学类,1.0,23.0,70.75,73.95
1765,2023,70023,淮南,淮南市商务局,综合文字,本科,中国语言文学类、新闻传播学类,1.0,17.0,70.6,71.8
1766,2023,70024,淮南,淮南市商务局,对外经济合作,本科,经济与贸易类、电子商务类、金融学专业、商务英语专业、数字媒体技术专业,1.0,72.0,72.95,76.0
1767,2023,70025,淮南,淮南市文化和旅游局,财务管理,本科,经济学类、金融学类、财政学类、会计学专业、审计学专业,1.0,44.0,73.0,73.5
1768,2023,70026,淮南,淮南市文化和旅游局,产业规划开发,本科,建筑学专业、城乡规划专业、风景园林专业,1.0,25.0,68.7,69.3
1769,2023,70027,淮南,淮南市卫生健康委员会,医疗管理,本科,临床医学专业、中医学专业、中西医临床医学专业,1.0,30.0,68.8,69.1
1770,2023,70028,淮南,淮南市卫生健康委员会,疾控与卫生应急,本科,公共卫生与预防医学类（不含特设专业）、卫生检验与检疫专业,1.0,25.0,65.25,71.6
1771,2023,70029,淮南,淮南市应急管理局,安全监管,本科,矿业类、安全科学与工程类,1.0,16.0,68.2,72.0
1772,2023,70030,淮南,淮南市审计局,财务审计,本科,经济学类、金融学类、财政学类、工商管理类,1.0,22.0,68.59,69.18
1773,2023,70031,淮南,淮南市审计局,投资审计,本科,土木类、管理科学与工程类,1.0,30.0,73.45,73.75
1774,2023,70032,淮南,淮南市审计局,电子数据审计,本科,计算机类,1.0,25.0,69.93,70.55
1775,2023,70033,淮南,淮南市地方金融监督管理局,金融监管,本科,金融学类、经济学类,1.0,49.0,72.75,73.95
1776,2023,70034,淮南,淮南市粮食和物资储备局,机关综合,本科,法学类、中国语言文学类、食品科学与工程类,1.0,16.0,71.8,75.9
1777,2023,70035,淮南,淮南市司法局,司法行政,本科,法学类,2.0,18.0,63.69,68.41
1778,2023,70036,淮南,淮南市供销合作社联合社,财务管理,本科,会计学专业、财务管理专业、审计学专业,1.0,12.0,67.67,74.93
1779,2023,70037,淮南,淮南市水利局市水利工程质量监督站,水利工程质量监督,本科,水利类,1.0,7.0,62.6,71.45
1780,2023,70038,淮南,淮南市市场监管综合行政执法支队,市场监管,本科,药学类,1.0,14.0,64.75,69.9
1781,2023,70039,淮南,淮南市市场监管综合行政执法支队,市场监管,本科,不限,1.0,4.0,64.3,65.4
1782,2023,70040,淮南,淮南市市场监管综合行政执法支队,市场监管,本科,中国语言文学类,1.0,7.0,69.9,73.8
1783,2023,70041,淮南,淮南市市场监管综合行政执法支队,市场监管,本科,工商管理类,1.0,30.0,71.0,72.8
1784,2023,70042,淮南,淮南市应急管理局市防汛抗旱指挥中心,防汛抗旱,本科,水利水电工程专业、水文与水资源工程专业、水利科学与工程专业,1.0,5.0,65.0,69.35
1785,2023,70043,淮南,淮南市农业综合行政执法支队,财务管理,本科,会计学专业、财务管理专业、审计学专业,1.0,18.0,58.1,62.75
1786,2023,70044,淮南,淮南市农业综合行政执法支队,农业综合行政执法,本科,中国语言文学类、法学类,1.0,12.0,67.5,68.1
1787,2023,70045,淮南,淮南市生态环境保护综合行政执法支队,环境执法,本科,不限,1.0,2.0,,
1788,2023,70046,淮南,淮南市生态环境保护综合行政执法支队,财务管理,本科,会计学专业、财务管理专业、审计学专业,1.0,9.0,66.9,69.57
1789,2023,70047,淮南,淮南市生态环境保护综合行政执法支队,综合文字,本科,中国语言文学类、新闻传播学类,1.0,15.0,70.0,70.65
1790,2023,70048,淮南,淮南市生态环境保护综合行政执法支队,环境执法,本科,法学门类,2.0,10.0,61.85,68.98
1791,2023,70049,淮南,淮南市生态环境保护综合行政执法支队,环境执法,本科,环境科学与工程类、化学类,2.0,45.0,69.8,73.9
1792,2023,70050,淮南,淮南市统计局农村抽样调查队,统计调查,本科,经济学门类、管理学门类、统计学类,1.0,53.0,70.85,71.75
1793,2023,70051,淮南,淮南市信息中心,信息技术,本科,电子信息工程专业、计算机科学与技术专业、信息安全专业、软件工程专业、电子与计算机工程专业,1.0,25.0,69.3,72.56
1794,2023,70052,淮南,淮南市部分市直单位（市委统战部、市委编办、市教体局、市信访局）,机关综合,本科,不限,4.0,250.0,73.3,77.25
1795,2023,70053,淮南,寿县纪委监委派驻纪检监察组,纪检监察,本科,法学类、中国语言文学类、新闻传播学类,1.0,7.0,70.2,74.05
1796,2023,70054,淮南,寿县县委办公室,综合文字,本科,中国语言文学类,2.0,28.0,68.0,74.4
1797,2023,70055,淮南,寿县县委组织部,组织人事管理,本科,哲学门类、法学门类、管理学门类,2.0,49.0,70.95,77.3
